"isolate.id" "sseqid" "pident" "qcovs" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "overrule" "sample.id" "medium" "temp" "oxygen" "relab"
"323" "AXBP_033.27F" "d6e1d4be75552f0278e1aeaa97e483db" 99.54 40 435 2 0 309 743 1 435 0 793 0 "A2" "bairdparker" 37 "aerobic" 0
"324" "AXBP_034.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 38 435 0 0 322 756 1 435 0 804 0 "A2" "bairdparker" 37 "aerobic" 0
"325" "AXBP_035.27F" "b81d9d08f27a4a2df82ac173d5b2e308" 100 37 435 0 0 312 746 435 1 0 804 0 "A2" "bairdparker" 37 "aerobic" 0
"326" "AXBP_036.27F" "5ca4b3e92b7553622b13d1c171286083" 99.77 40 435 1 0 323 757 1 435 0 798 0 "A4" "bairdparker" 37 "aerobic" 0
"327" "AXBP_037.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 40 435 0 0 313 747 1 435 0 804 0 "A4" "bairdparker" 37 "aerobic" 0.00111806797853309
"328" "AXBP_038.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 38 435 0 0 313 747 1 435 0 804 0 "A4" "bairdparker" 37 "aerobic" 0.00111806797853309
"329" "AXBP_039.27F" "124326c9cec124ba83173291325d0ee0" 100 40 435 0 0 311 745 1 435 0 804 0 "A4" "bairdparker" 37 "aerobic" 0
"330" "AXBP_040.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 37 435 0 0 324 758 1 435 0 804 0 "A4" "bairdparker" 37 "aerobic" 0
"331" "AXBP_041.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "A5" "bairdparker" 37 "aerobic" 0
"332" "AXBP_042.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "A8" "bairdparker" 37 "aerobic" 0
"333" "AXBP_043.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 323 757 1 435 0 804 0 "A8" "bairdparker" 37 "aerobic" 0
"334" "AXPC_002.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 314 749 1 436 0 806 0 "C2" "pca" 37 "aerobic" NA
"335" "AXPC_003.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 41 435 0 0 312 746 1 435 0 804 0 "C3" "pca" 37 "aerobic" 0
"336" "AXPC_004.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 310 745 1 436 0 806 0 "C3" "pca" 37 "aerobic" 0.000853242320819113
"337" "AXPC_006.27F" "a3750812d0075ad564da5386c9d753e9" 100 41 436 0 0 307 742 1 436 0 806 0 "C4" "pca" 37 "aerobic" NA
"338" "AXPC_007.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 40 436 0 0 312 747 1 436 0 806 0 "C4" "pca" 37 "aerobic" NA
"339" "AXPC_008.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 38 435 0 0 305 739 1 435 0 804 0 "C4" "pca" 37 "aerobic" NA
"340" "AXPC_009.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 312 747 1 436 0 806 0 "C6" "pca" 37 "aerobic" 0
"341" "AXPC_010.27F" "1246fffc244c74ee317844af59a95554" 100 42 436 0 0 300 735 1 436 0 806 0 "C6" "pca" 37 "aerobic" 0
"342" "AXPC_011.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "C6" "pca" 37 "aerobic" 0.519691780821918
"343" "AXPC_012.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 313 748 1 436 0 806 0 "C6" "pca" 37 "aerobic" 0
"344" "AXPC_013.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "C7" "pca" 37 "aerobic" NA
"345" "AXPC_014.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 312 747 1 436 0 806 0 "C8" "pca" 37 "aerobic" 0
"346" "AXPC_015.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 312 747 1 436 0 806 0 "C8" "pca" 37 "aerobic" 0
"347" "AXPC_016.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 41 436 0 0 313 748 1 436 0 806 0 "C8" "pca" 37 "aerobic" 0
"348" "AXPC_018.27F" "bb72dc9c3dc24b89c19dcb584749aa00" 100 37 410 0 0 275 684 1 410 0 758 0 "B1" "pca" 37 "aerobic" NA
"349" "AXPC_019.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 273 682 1 410 0 758 0 "B1" "pca" 37 "aerobic" NA
"350" "AXPC_020.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 273 682 1 410 0 758 0 "B1" "pca" 37 "aerobic" NA
"351" "AXPC_021.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 274 683 1 410 0 758 0 "B1" "pca" 37 "aerobic" NA
"352" "AXPC_022.27F" "425873f4b5fc25a8f99e0a9e6b8c5b32" 94.266 40 436 25 0 315 750 1 436 0 667 0 "B1" "pca" 37 "aerobic" NA
"353" "AXPC_023.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 39 410 0 0 275 684 1 410 0 758 0 "B1" "pca" 37 "aerobic" NA
"354" "AXPC_024.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 42 436 1 0 315 750 1 436 0 800 0 "B2" "pca" 37 "aerobic" 0
"355" "AXPC_027.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 276 685 1 410 0 758 0 "B3" "pca" 37 "aerobic" 0
"356" "AXPC_028.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 40 436 0 0 313 748 1 436 0 806 0 "B3" "pca" 37 "aerobic" 0
"357" "AXPC_029.27F" "bb72dc9c3dc24b89c19dcb584749aa00" 100 37 410 0 0 274 683 1 410 0 758 0 "B4" "pca" 37 "aerobic" 0.308475378787879
"358" "AXPC_030.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 272 681 1 410 0 758 0 "B4" "pca" 37 "aerobic" 0.154356060606061
"359" "AXPC_031.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 36 410 0 0 274 683 1 410 0 758 0 "B4" "pca" 37 "aerobic" 0.154356060606061
"360" "AXPC_032.27F" "bb72dc9c3dc24b89c19dcb584749aa00" 100 37 410 0 0 278 687 1 410 0 758 0 "B4" "pca" 37 "aerobic" 0.308475378787879
"361" "AXPC_033.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 38 410 0 0 273 682 1 410 0 758 0 "B4" "pca" 37 "aerobic" 0.154356060606061
"362" "AXPC_034.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "B4" "pca" 37 "aerobic" 0.0125473484848485
"363" "AXPC_035.27F" "1246fffc244c74ee317844af59a95554" 100 42 436 0 0 315 750 1 436 0 806 0 "B5" "pca" 37 "aerobic" 0
"364" "AXPC_036.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 314 749 1 436 0 806 0 "B5" "pca" 37 "aerobic" 0
"365" "AXPC_037.27F" "a3750812d0075ad564da5386c9d753e9" 100 41 436 0 0 312 747 1 436 0 806 0 "B5" "pca" 37 "aerobic" 0
"366" "AXPC_038.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 40 436 0 0 314 749 1 436 0 806 0 "B5" "pca" 37 "aerobic" 0
"367" "AXPC_039.27F" "4c13c395e4bd38a9b63d32014f6d618c" 100 40 436 0 0 301 736 1 436 0 806 0 "B6" "pca" 37 "aerobic" 0
"368" "AXPC_040.27F" "f6c0e8aaaf1716abc67c1614799b6d31" 100 40 435 0 0 302 736 1 435 0 804 0 "B6" "pca" 37 "aerobic" 0.00704753336332284
"369" "AXPC_042.27F" "ea630f470d7d14cee9b8dad6fb71a1d8" 96 37 425 12 5 291 712 1 423 0 686 0 "A1" "pca" 37 "aerobic" 0
"370" "AXPC_043.27F" "96445e4469281076be5c6c8b4fabd761" 100 37 415 0 0 304 718 1 415 0 767 0 "A1" "pca" 37 "aerobic" 0
"371" "AXPC_044.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 39 435 0 0 315 749 1 435 0 804 0 "A1" "pca" 37 "aerobic" 0.0339599757428745
"372" "AXPC_045.27F" "a6672cee90f3d05c289f8af6e5541a20" 100 38 435 0 0 319 753 1 435 0 804 0 "A1" "pca" 37 "aerobic" 0.00485142510612492
"373" "AXPC_046.27F" "79c11b1bca02b911edf3a4f918e4ee33" 99.779 41 453 1 0 299 751 1 453 0 832 0 "A1" "pca" 37 "aerobic" 0
"374" "AXPC_047.27F" "5ca4b3e92b7553622b13d1c171286083" 99.77 39 435 1 0 325 759 1 435 0 798 0 "A1" "pca" 37 "aerobic" 0.000606428138265616
"375" "AXPC_048.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 38 435 0 0 316 750 1 435 0 804 0 "A1" "pca" 37 "aerobic" 0.0339599757428745
"376" "AXPC_049.27F" "a6672cee90f3d05c289f8af6e5541a20" 100 39 435 0 0 322 756 1 435 0 804 0 "A1" "pca" 37 "aerobic" 0.00485142510612492
"377" "AXPC_050.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 274 683 1 410 0 758 0 "A6" "pca" 37 "aerobic" 0
"378" "AXPC_051.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 274 683 1 410 0 758 0 "A6" "pca" 37 "aerobic" 0
"379" "AXPC_052.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 37 410 0 0 276 685 1 410 0 758 0 "A6" "pca" 37 "aerobic" 0
"380" "AXPC_053.27F" "bb72dc9c3dc24b89c19dcb584749aa00" 100 37 410 0 0 279 688 1 410 0 758 0 "A6" "pca" 37 "aerobic" 0
"381" "AXPC_054.27F" "86b5436dfde91d3002ec0cd00ac36861" 100 35 410 0 0 273 682 1 410 0 758 0 "A6" "pca" 37 "aerobic" 0
"382" "AXPC_057.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 58 435 2 0 302 736 1 435 0 793 0 "B2" "pca" 37 "aerobic" 0
"383" "AXPC_058.27F" "79c11b1bca02b911edf3a4f918e4ee33" 95.385 47 455 16 3 295 746 1 453 0 719 0 "B2" "pca" 37 "aerobic" 0
"384" "AXPC_059.27F" "ec4c96450c8cc16054c510a78cb83ec7" 98.853 40 436 0 5 309 740 1 435 0 773 0 "D4" "pca" 37 "aerobic" 0.903339191564148
"385" "AXPC_059a.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 311 745 1 435 0 804 0 "A8" "pca" 37 "aerobic" 0.651438240270728
"386" "AXPC_060.27F" "fa8c0f7a5b110d2cc46e0e3f557a933b" 99.77 44 435 1 0 340 774 1 435 0 798 0 "D2" "pca" 37 "aerobic" 0.479838709677419
"387" "AXPC_061.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "D3" "pca" 37 "aerobic" 0.0725490196078431
"388" "AXPC_062.27F" "b8fe575e9e8aee671390f87027fdd490" 99.77 44 435 1 0 320 754 1 435 0 798 0 "D6" "pca" 37 "aerobic" 0
"389" "AXPC_064.27F" "d6bd1f73310c77d98166642e526b6c11" 100 37 435 0 0 313 747 1 435 0 804 0 "A3" "pca" 37 "aerobic" 0
"390" "AXPC_065.27F" "0a8db22a9d9bc03ae4aa272d275d38d1" 100 41 435 0 0 299 733 1 435 0 804 0 "A4" "pca" 37 "aerobic" 0.0507602862254025
"391" "AXPC_067.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A5" "pca" 37 "aerobic" 0.791744840525328
"392" "AXPC_068.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "A7" "pca" 37 "aerobic" 0.323004694835681
"393" "AXPC_069.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 40 435 0 0 312 746 1 435 0 804 0 "B2" "pca" 37 "aerobic" 0
"394" "AXPC_071.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 311 745 1 435 0 804 0 "C5" "pca" 37 "aerobic" 0.114044943820225
"395" "AXPC_072.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 37 435 0 0 315 749 1 435 0 804 0 "D1" "pca" 37 "aerobic" 0.0436060754532092
"396" "AXPC_073.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 38 435 0 0 312 746 1 435 0 804 0 "D2" "pca" 37 "aerobic" 0.471774193548387
"397" "AXPC_074.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 40 435 0 0 325 759 1 435 0 804 0 "D3" "pca" 37 "aerobic" 0.0725490196078431
"398" "AXPC_075.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 37 435 0 0 312 746 1 435 0 804 0 "D5" "pca" 37 "aerobic" 0.947368421052632
"399" "AXPC_076.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 312 746 1 435 0 804 0 "D6" "pca" 37 "aerobic" 0.764705882352941
"400" "AXPC_077.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 315 749 1 435 0 804 0 "D7" "pca" 37 "aerobic" 0.389880952380952
"401" "AXPC_078.27F" "d6bd1f73310c77d98166642e526b6c11" 100 38 435 0 0 310 744 1 435 0 804 0 "D8" "pca" 37 "aerobic" 0
"402" "AXPC_078a.27F" "d5293633f1dbc34c1ad92a87939edca1" 100 39 435 0 0 326 760 1 435 0 804 0 "A8" "pca" 37 "aerobic" 0.0313028764805415
"403" "AXPC_078b.27F" "fa8c0f7a5b110d2cc46e0e3f557a933b" 100 39 435 0 0 335 769 1 435 0 804 0 "B7" "pca" 37 "aerobic" NA
"405" "AXPC_080.27F" "b81d9d08f27a4a2df82ac173d5b2e308" 99.54 42 435 2 0 298 732 435 1 0 793 0 "C5" "pca" 37 "aerobic" 0
"406" "AXPC_081.27F" "d6bd1f73310c77d98166642e526b6c11" 100 37 435 0 0 311 745 1 435 0 804 0 "D8" "pca" 37 "aerobic" 0
"407" "AXPC_083.27F" "a3750812d0075ad564da5386c9d753e9" 100 37 436 0 0 301 736 1 436 0 806 0 "C5" "pca" 37 "aerobic" 0
"408" "AXPC_084.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 310 745 1 436 0 806 0 "C5" "pca" 37 "aerobic" 0
"409" "AXPC_085.27F" "7546d2e65f33372bfa3d7cfb024a4595" 99.31 43 435 3 0 331 765 1 435 0 787 0 "A2" "pca" 37 "aerobic" 0
"410" "AXPC_086.27F" "6f8aeb4c81f4192073ab02aca87944af" 100 41 435 0 0 336 770 1 435 0 804 0 "A2" "pca" 37 "aerobic" 0
"411" "AXPC_087.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 42 435 0 0 325 759 1 435 0 804 0 "D3" "pca" 37 "aerobic" 0.0725490196078431
"412" "AXVR_002.27F" "b8f1647a9a2597e71b4917a801a0bf95" 100 46 435 0 0 296 730 1 435 0 804 0 "D2" "vrbd" 37 "aerobic" 0
"413" "AXVR_003.27F" "0ac64478e2d5480c9257f23084df5687" 98.558 47 416 0 6 276 691 1 410 0 730 0 "D2" "vrbd" 37 "aerobic" 0
"414" "AXVR_004.27F" "6f5604369eecead8a354458b683e1443" 99.31 42 435 3 0 305 739 1 435 0 787 0 "D2" "vrbd" 37 "aerobic" 0
"415" "AXVR_007.27F" "dff7c5bdf9ca4ed536abe146f7515025" 98.174 42 438 4 4 197 632 1 436 0 761 0 "D3" "vrbd" 37 "aerobic" 0
"416" "AXVR_008.27F" "ed7dc2f1bfe51e2a414b0b5c6d6369f4" 99.77 42 435 1 0 302 736 1 435 0 798 0 "D4" "vrbd" 37 "aerobic" 0
"417" "AXVR_009.27F" "804d5184a285f4498e38c2eb43de63d6" 100 42 436 0 0 298 733 1 436 0 806 0 "D4" "vrbd" 37 "aerobic" 0.00351493848857645
"418" "AXVR_010.27F" "7a402ab25789a94dad0290300047ae1b" 100 53 338 0 0 302 639 1 338 1.97e-180 625 0 "D4" "vrbd" 37 "aerobic" 0
"419" "AXVR_011.27F" "b8f1647a9a2597e71b4917a801a0bf95" 100 38 435 0 0 299 733 1 435 0 804 0 "D4" "vrbd" 37 "aerobic" 0
"420" "AXVR_013.27F" "802d84a9a3757c576afe024ecb89b9be" 99.08 41 435 4 0 297 731 1 435 0 782 0 "D7" "vrbd" 37 "aerobic" 0
"421" "AXVR_014.27F" "14b5e4123e0f3c4ae869b7266934a15f" 100 38 435 0 0 298 732 1 435 0 804 0 "D7" "vrbd" 37 "aerobic" 0
"422" "AXVR_016.27F" "97da0005dea8ab1b9e95dc44709ca177" 97.471 45 435 11 0 296 730 1 435 0 743 0 "D8" "vrbd" 37 "aerobic" 0
"423" "AXVR_019.27F" "ed7dc2f1bfe51e2a414b0b5c6d6369f4" 99.614 46 259 1 0 301 559 1 259 6.62e-135 473 0 "D8" "vrbd" 37 "aerobic" 0
"424" "AXVR_020.27F" "4e85420ca036b02352c410d07546f5bc" 99.541 52 436 1 1 301 736 1 435 0 793 0 "D8" "vrbd" 37 "aerobic" 0.00196078431372549
"425" "AXVR_024.27F" "e1eeb6c006e095c227b8592f1216e049" 100 37 435 0 0 305 739 1 435 0 804 0 "B6" "vrbd" 37 "aerobic" 0
"426" "AXVR_025.27F" "5ca4b3e92b7553622b13d1c171286083" 99.77 39 435 1 0 325 759 1 435 0 798 0 "A1" "vrbd" 37 "aerobic" 0.000606428138265616
"427" "AXVR_027.27F" "0a8db22a9d9bc03ae4aa272d275d38d1" 100 37 435 0 0 299 733 1 435 0 804 0 "A4" "vrbd" 37 "aerobic" 0.0507602862254025
"428" "AXVR_028.27F" "0a8db22a9d9bc03ae4aa272d275d38d1" 100 40 435 0 0 298 732 1 435 0 804 0 "A4" "vrbd" 37 "aerobic" 0.0507602862254025
"429" "AXVR_029.27F" "0a8db22a9d9bc03ae4aa272d275d38d1" 100 37 435 0 0 298 732 1 435 0 804 0 "A4" "vrbd" 37 "aerobic" 0.0507602862254025
"430" "AXVR_032.27F" "0a8db22a9d9bc03ae4aa272d275d38d1" 100 38 435 0 0 299 733 1 435 0 804 0 "A4" "vrbd" 37 "aerobic" 0.0507602862254025
"431" "AXVR_034.27F" "64845cc1de519d4c8bb9eb55394409cf" 100 12 40 0 0 304 343 1 40 4.71e-15 75 0 "A8" "vrbd" 37 "aerobic" 0
"432" "FR_AXB_001.27F" "96445e4469281076be5c6c8b4fabd761" 99.759 36 415 1 0 300 714 1 415 0 761 0 "C1" "columbia" 37 "aerobic" 0
"433" "FR_AXB_002.27F" "a3750812d0075ad564da5386c9d753e9" 99.312 44 436 3 0 312 747 1 436 0 789 0 "C2" "columbia" 37 "aerobic" NA
"434" "FR_AXB_003.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 99.542 44 437 1 1 311 747 1 436 0 795 0 "C2" "columbia" 37 "aerobic" NA
"435" "FR_AXB_004.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 39 436 0 0 314 749 1 436 0 806 0 "C2" "columbia" 37 "aerobic" NA
"436" "FR_AXB_005.27F" "1246fffc244c74ee317844af59a95554" 100 38 436 0 0 309 744 1 436 0 806 0 "C2" "columbia" 37 "aerobic" NA
"437" "FR_AXB_006.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 38 435 2 0 311 745 1 435 0 793 0 "C2" "columbia" 37 "aerobic" NA
"438" "FR_AXB_007.27F" "1246fffc244c74ee317844af59a95554" 100 37 436 0 0 313 748 1 436 0 806 0 "C2" "columbia" 37 "aerobic" NA
"439" "FR_AXB_008.27F" "62821cd703e9d3df6ade0ab9a3059406" 94.713 37 435 21 2 316 749 1 434 0 675 0 "C2" "columbia" 37 "aerobic" NA
"440" "FR_AXB_009.27F" "a3750812d0075ad564da5386c9d753e9" 100 37 436 0 0 313 748 1 436 0 806 0 "C3" "columbia" 37 "aerobic" 0.000853242320819113
"441" "FR_AXB_011.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 37 436 0 0 311 746 1 436 0 806 0 "C3" "columbia" 37 "aerobic" 0.00255972696245734
"442" "FR_AXB_012.27F" "a3750812d0075ad564da5386c9d753e9" 98.561 58 417 6 0 308 724 1 417 0 737 0 "C3" "columbia" 37 "aerobic" 0.000853242320819113
"443" "FR_AXB_014.27F" "a3750812d0075ad564da5386c9d753e9" 100 37 436 0 0 315 750 1 436 0 806 0 "C4" "columbia" 37 "aerobic" NA
"444" "FR_AXB_015.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 313 748 1 436 0 806 0 "C4" "columbia" 37 "aerobic" NA
"445" "FR_AXB_016.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 38 436 0 0 312 747 1 436 0 806 0 "C4" "columbia" 37 "aerobic" NA
"446" "FR_AXB_017.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 40 436 1 0 316 751 1 436 0 800 0 "C4" "columbia" 37 "aerobic" NA
"447" "FR_AXB_018.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 37 436 0 0 312 747 1 436 0 806 0 "C4" "columbia" 37 "aerobic" NA
"448" "FR_AXB_019.27F" "1246fffc244c74ee317844af59a95554" 100 44 436 0 0 313 748 1 436 0 806 0 "C4" "columbia" 37 "aerobic" NA
"449" "FR_AXB_021.27F" "188511c76a1813bf06ac6085a7f45d82" 95.423 37 437 16 4 332 766 1 435 0 693 0 "C4" "columbia" 37 "aerobic" NA
"450" "FR_AXB_022.27F" "7b6ab538015154de4c2effe45c61830e" 100 51 320 0 0 314 633 1 320 1.98e-170 592 0 "C6" "columbia" 37 "aerobic" 0
"451" "FR_AXB_023.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 310 744 1 435 0 804 0 "C6" "columbia" 37 "aerobic" 0.519691780821918
"452" "FR_AXB_024.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 314 748 1 435 0 804 0 "B1" "columbia" 37 "aerobic" NA
"453" "FR_AXB_025.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 39 436 1 0 312 747 1 436 0 800 0 "B1" "columbia" 37 "aerobic" NA
